"(member stdout (return (member on (return (member on (return (member spawn (member exports (module child_process)))))))))","readable"
"(member stdout (return (member on (return (member spawn (member exports (module child_process)))))))","data"
"(member stdout (return (member on (return (member spawn (member exports (module child_process)))))))","end"
"(member stdout (return (member spawn (member exports (module child_process)))))","error"
"(member stdout (return (member spawn (member exports (module child_process)))))","data"
"(member stdout (return (member spawn (member exports (module child_process)))))","end"
"(member stdout (return (member spawn (member exports (module child_process)))))","close"
"(member stdout (return (member spawn (member exports (module child_process)))))","readable"
"(parameter -1 (member Server (member exports (module https))))","error"
"(parameter -1 (member Server (member exports (module https))))","request"
"(parameter -1 (member Server (member exports (module https))))","listening"
"(parameter -1 (member pipe (instance (member exports (module readable-stream)))))","data"
"(parameter -1 (member pipe (instance (member exports (module readable-stream)))))","end"
"(parameter -1 (member pipe (instance (member exports (module readable-stream)))))","readable"
"(parameter -1 (parameter 1 (member connect (member exports (module net)))))","error"
"(parameter -1 (parameter 1 (member connect (member exports (module net)))))","data"
"(parameter -1 (parameter 1 (member connect (member exports (module net)))))","end"
"(parameter -1 (parameter 1 (member connect (member exports (module net)))))","close"
"(parameter -1 (parameter 1 (member connect (member exports (module net)))))","timeout"
"(parameter 0 (parameter 0 (member createServer (member exports (module http)))))","error"
"(parameter 0 (parameter 0 (member createServer (member exports (module http)))))","data"
"(parameter 0 (parameter 0 (member createServer (member exports (module http)))))","end"
"(parameter 0 (parameter 0 (member createServer (member exports (module http)))))","close"
"(parameter 0 (parameter 0 (member createServer (member exports (module http)))))","readable"
"(parameter 0 (parameter 0 (member createServer (member exports (module http)))))","aborted"
"(parameter 0 (parameter 0 (member createServer (member exports (module http2)))))","end"
"(parameter 0 (parameter 0 (member createServer (member exports (module net)))))","ready"
"(parameter 0 (parameter 0 (member createServer (member exports (module net)))))","error"
"(parameter 0 (parameter 0 (member createServer (member exports (module net)))))","data"
"(parameter 0 (parameter 0 (member createServer (member exports (module net)))))","end"
"(parameter 0 (parameter 0 (member createServer (member exports (module net)))))","close"
"(parameter 0 (parameter 0 (member createServer (member exports (module net)))))","timeout"
"(parameter 0 (parameter 0 (member createServer (member exports (module net)))))","finish"
"(parameter 0 (parameter 0 (member createServer (member exports (module net)))))","connect"
"(parameter 0 (parameter 0 (member createServer (member exports (module net)))))","readable"
"(parameter 0 (parameter 0 (member createServer (member exports (module net)))))","drain"
"(parameter 0 (parameter 1 (member get (member exports (module http)))))","error"
"(parameter 0 (parameter 1 (member get (member exports (module http)))))","data"
"(parameter 0 (parameter 1 (member get (member exports (module http)))))","end"
"(parameter 0 (parameter 1 (member get (member exports (module http)))))","close"
"(parameter 0 (parameter 1 (member get (member exports (module http)))))","readable"
"(parameter 0 (parameter 1 (member get (member exports (module http)))))","aborted"
"(parameter 0 (parameter 1 (member get (member exports (module https)))))","error"
"(parameter 0 (parameter 1 (member get (member exports (module https)))))","data"
"(parameter 0 (parameter 1 (member get (member exports (module https)))))","end"
"(parameter 0 (parameter 1 (member get (member exports (module https)))))","close"
"(parameter 0 (parameter 1 (member get (member exports (module https)))))","readable"
"(parameter 0 (parameter 1 (member get (member exports (module https)))))","aborted"
"(parameter 0 (parameter 1 (member request (member exports (module http)))))","error"
"(parameter 0 (parameter 1 (member request (member exports (module http)))))","data"
"(parameter 0 (parameter 1 (member request (member exports (module http)))))","end"
"(parameter 0 (parameter 1 (member request (member exports (module http)))))","close"
"(parameter 0 (parameter 1 (member request (member exports (module http)))))","readable"
"(parameter 0 (parameter 1 (member request (member exports (module http)))))","aborted"
"(parameter 0 (parameter 1 (member request (member exports (module https)))))","error"
"(parameter 0 (parameter 1 (member request (member exports (module https)))))","data"
"(parameter 0 (parameter 1 (member request (member exports (module https)))))","end"
"(parameter 0 (parameter 1 (member request (member exports (module https)))))","close"
"(parameter 0 (parameter 1 (member request (member exports (module https)))))","readable"
"(parameter 0 (parameter 3 (member handleUpgrade (instance (member Server (member exports (module ws)))))))","message"
"(parameter 0 (parameter 3 (member handleUpgrade (instance (member Server (member exports (module ws)))))))","open"
"(parameter 0 (parameter 3 (member handleUpgrade (instance (member Server (member exports (module ws)))))))","close"
"(parameter 0 (parameter 3 (member handleUpgrade (instance (member Server (member exports (module ws)))))))","pong"
"(parameter 0 (parameter 3 (member handleUpgrade (instance (member Server (member exports (module ws)))))))","ping"
"(parameter 1 (member handleUpgrade (instance (member Server (member exports (module ws))))))","error"
"(parameter 1 (member handleUpgrade (instance (member Server (member exports (module ws))))))","data"
"(parameter 1 (member handleUpgrade (instance (member Server (member exports (module ws))))))","end"
"(parameter 1 (member handleUpgrade (instance (member Server (member exports (module ws))))))","close"
"(return (member Duplex (member exports (module stream))))","finish"
"(return (member Manager (member exports (module socket.io-client))))","connect_error"
"(return (member Manager (member exports (module socket.io-client))))","reconnect_attempt"
"(return (member Manager (member exports (module socket.io-client))))","reconnect_failed"
"(return (member PassThrough (member exports (module stream))))","error"
"(return (member PassThrough (member exports (module stream))))","data"
"(return (member PassThrough (member exports (module stream))))","end"
"(return (member PassThrough (member exports (module stream))))","close"
"(return (member PassThrough (member exports (module stream))))","finish"
"(return (member PassThrough (member exports (module stream))))","readable"
"(return (member PassThrough (member exports (module stream))))","pipe"
"(return (member PassThrough (member exports (module stream))))","unpipe"
"(return (member PassThrough (member exports (module stream))))","drain"
"(return (member ReadStream (member exports (module fs))))","error"
"(return (member ReadStream (member exports (module fs))))","data"
"(return (member ReadStream (member exports (module fs))))","end"
"(return (member ReadStream (member exports (module fs))))","open"
"(return (member ReadStream (member exports (module fs))))","close"
"(return (member Readable (member exports (module readable-stream))))","data"
"(return (member Readable (member exports (module stream))))","error"
"(return (member Readable (member exports (module stream))))","data"
"(return (member Readable (member exports (module stream))))","end"
"(return (member Readable (member exports (module stream))))","resume"
"(return (member Readable (member exports (module stream))))","pause"
"(return (member Readable (member exports (module stream))))","readable"
