"(member _parser (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","unsubscribe"
"(member _parser (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","subscribe"
"(member _peripheral (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","disconnect"
"(member _producer (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","ready"
"(member _producer (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","error"
"(member _progress (parameter 0 (member call (member PassThrough (root https://www.npmjs.com/package/stream)))))","progress"
"(member _queue (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","push"
"(member _queue (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","empty"
"(member _queue (return (member _createConnection (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))))","drain"
"(member _readable (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/readable-stream)))))","error"
"(member _readable (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/readable-stream)))))","end"
"(member _readable (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/readable-stream)))))","finish"
"(member _readable (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/readable-stream)))))","readable"
"(member _readable (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/stream)))))","error"
"(member _readable (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/stream)))))","data"
"(member _readable (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/stream)))))","end"
"(member _readable (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/stream)))))","finish"
"(member _readable (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/stream)))))","readable"
"(member _remote (member _account (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events))))))","connect"
"(member _remote (member _account (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events))))))","disconnect"
"(member _remote (member _account (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events))))))","ledger_closed"
"(member _remote (member _account (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events))))))","load_changed"
"(member _remote (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","connect"
"(member _remote (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","disconnect"
"(member _remote (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","ledger_closed"
"(member _remote (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","load_changed"
"(member _remote (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","prepare_subscribe"
"(member _req (parameter 0 (member apply (member EventEmitter (root https://www.npmjs.com/package/events)))))","error"
"(member _req (parameter 0 (member apply (member EventEmitter (root https://www.npmjs.com/package/events)))))","data"
"(member _req (parameter 0 (member apply (member EventEmitter (root https://www.npmjs.com/package/events)))))","end"
"(member _routerInstance (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","stream"
"(member _routerInstance (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","affinity"
"(member _routerInstance (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","bus"
"(member _routerInstance (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","route-available"
"(member _routerInstance (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","route-change"
